,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
414,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
415,84.0,2,True,True,True,Pardis,680000000.0,22666.67
416,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
417,108.0,2,True,True,True,Gisha,5180000000.0,172666.67
418,62.0,1,True,True,True,Shahr-e-Ziba,2580000000.0,86000.0
419,70.0,2,True,True,True,Southern Janatabad,3370000000.0,112333.33
420,180.0,3,True,True,True,Pasdaran,9900000000.0,330000.0
421,135.0,3,True,True,True,Abazar,6480000000.0,216000.0
422,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
423,108.0,2,True,True,True,Farmanieh,6200000000.0,206666.67
424,91.0,2,True,True,True,Ekhtiarieh,5180000000.0,172666.67
425,120.0,2,True,True,True,Gheitarieh,8900000000.0,296666.67
426,112.0,2,True,True,False,Gheitarieh,7500000000.0,250000.0
427,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
428,123.0,2,True,True,True,Pirouzi,4059000000.0,135300.0
429,69.0,2,True,True,True,Pirouzi,1800000000.0,60000.0
430,400.0,5,True,True,False,Lavasan,85000000000.0,2833333.33
431,660.0,5,True,True,False,Lavasan,55000000000.0,1833333.33
432,66.0,1,True,False,True,Pirouzi,1850000000.0,61666.67
433,80.0,2,True,True,True,Ostad Moein,2150000000.0,71666.67
434,44.0,1,True,True,False,Pirouzi,880000000.0,29333.33
435,180.0,3,True,True,True,East Ferdows Boulevard,9360000000.0,312000.0
436,164.0,3,True,True,True,East Ferdows Boulevard,9840000000.0,328000.0
437,213.0,3,True,True,True,East Ferdows Boulevard,14484000000.0,482800.0
438,100.0,2,True,True,True,Shahr-e-Ziba,3400000000.0,113333.33
439,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
440,300.0,3,True,True,True,Niavaran,55500000000.0,1850000.0
441,126.0,3,True,True,True,Ostad Moein,3000000000.0,100000.0
442,85.0,2,True,True,True,Majidieh,2500000000.0,83333.33
443,75.0,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
444,57.0,1,False,True,True,Parastar,1270000000.0,42333.33
445,61.0,1,False,True,False,Shahr-e-Ziba,1990000000.0,66333.33
446,79.0,2,True,True,True,Jeyhoon,1817000000.0,60566.67
447,68.0,1,True,True,True,Pirouzi,2450000000.0,81666.67
448,105.0,2,True,True,True,Pardis,1000000000.0,33333.33
449,105.0,2,True,True,True,Saadat Abad,7700000000.0,256666.67
450,160.0,2,True,True,True,Pardis,1930000000.0,64333.33
451,100.0,2,True,True,True,Pardis,585000000.0,19500.0
452,125.0,3,True,True,True,Saadat Abad,12500000000.0,416666.67
453,94.0,2,True,False,True,Pardis,990000000.0,33000.0
454,80.0,2,False,True,False,Northern Janatabad,2200000000.0,73333.33
455,75.0,2,True,False,True,Parastar,2300000000.0,76666.67
456,99.0,3,True,True,True,North Program Organization,4190000000.0,139666.67
457,90.0,2,True,True,True,Shahr-e-Ziba,4099000000.0,136633.33
458,129.0,3,True,True,True,Shahr-e-Ziba,4500000000.0,150000.0
459,245.0,3,True,True,True,Aqdasieh,36500000000.0,1216666.67
460,102.0,2,True,True,False,Parastar,2030000000.0,67666.67
461,141.0,3,True,True,True,Pakdasht,1225000000.0,40833.33
462,96.0,2,True,True,True,Shahr-e-Ziba,3840000000.0,128000.0
463,155.0,3,True,True,True,Heravi,8600000000.0,286666.67
464,300.0,3,True,True,True,Farmanieh,55500000000.0,1850000.0
465,87.0,2,True,True,True,Gheitarieh,6264000000.0,208800.0
466,87.0,2,True,True,True,Gheitarieh,6264000000.0,208800.0
467,105.0,2,True,True,True,Gheitarieh,6200000000.0,206666.67
468,61.0,1,True,True,True,Shahran,1850000000.0,61666.67
469,88.0,2,True,True,True,East Ferdows Boulevard,3700000000.0,123333.33
470,101.0,2,True,True,True,West Ferdows Boulevard,3700000000.0,123333.33
471,160.0,2,True,True,True,Pardis,1930000000.0,64333.33
472,130.0,2,True,True,True,Southern Chitgar,3250000000.0,108333.33
473,150.0,3,True,True,True,Karimkhan,7800000000.0,260000.0
474,144.0,2,True,True,True,Railway,6600000000.0,220000.0
475,91.0,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
476,68.0,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
477,133.0,3,True,True,True,Rudhen,2260000000.0,75333.33
478,71.0,2,True,True,True,Si Metri Ji,1633000000.0,54433.33
479,64.0,1,True,True,True,Pardis,680000000.0,22666.67
480,132.0,2,True,True,True,Rudhen,2244000000.0,74800.0
481,95.0,2,True,True,True,Abazar,5600000000.0,186666.67
482,95.0,2,True,True,True,Abazar,4500000000.0,150000.0
483,102.0,2,True,True,True,Abazar,5200000000.0,173333.33
484,120.0,2,True,True,True,Abazar,6250000000.0,208333.33
485,117.0,3,True,True,True,East Ferdows Boulevard,4600000000.0,153333.33
486,55.0,1,True,True,True,Karoon,1570000000.0,52333.33
487,60.0,1,True,True,True,Northern Chitgar,295000000.0,9833.33
488,85.0,2,True,True,True,Jeyhoon,1900000000.0,63333.33
489,80.0,2,False,True,True,Jeyhoon,1750000000.0,58333.33
490,54.0,1,True,True,True,Jeyhoon,1500000000.0,50000.0
491,57.0,1,True,True,True,Feiz Garden,1880000000.0,62666.67
492,101.0,2,True,False,True,Pirouzi,3130000000.0,104333.33
493,65.0,2,True,True,False,Feiz Garden,1960000000.0,65333.33
494,91.0,2,True,True,True,Punak,3230000000.0,107666.67
495,105.0,2,True,True,True,Pardis,690000000.0,23000.0
496,86.0,2,True,True,True,Central Janatabad,3480000000.0,116000.0
497,200.0,3,True,True,True,Farmanieh,35000000000.0,1166666.67
498,87.0,2,True,True,True,Pardis,760000000.0,25333.33
499,103.0,2,True,True,True,Shahran,3550000000.0,118333.33
500,81.0,2,True,True,True,East Pars,2891700000.0,96390.0
501,73.0,2,True,True,True,Feiz Garden,2600000000.0,86666.67
502,90.0,2,True,True,True,Northern Chitgar,455000000.0,15166.67
503,134.0,3,True,True,True,Andisheh,1600000000.0,53333.33
504,60.0,1,True,True,True,Shahran,1850000000.0,61666.67
505,51.0,1,True,True,False,Shahran,2020000000.0,67333.33
506,108.0,2,True,True,False,Pardis,1300000000.0,43333.33
507,86.0,2,True,True,True,Pardis,610000000.0,20333.33
508,110.0,2,True,True,False,Pardis,1870000000.0,62333.33
509,88.0,2,True,True,True,Pardis,740000000.0,24666.67
510,85.0,2,True,True,True,Pardis,780000000.0,26000.0
511,100.0,2,True,True,True,Pirouzi,3000000000.0,100000.0
512,87.0,2,True,True,True,Pardis,715000000.0,23833.33
513,191.0,3,True,True,True,Farmanieh,18145000000.0,604833.33
514,91.0,2,True,True,True,Salsabil,2093000000.0,69766.67
515,282.0,3,True,True,True,Farmanieh,36660000000.0,1222000.0
516,282.0,2,True,True,True,Niavaran,30000000000.0,1000000.0
517,210.0,3,True,True,True,Farmanieh,23100000000.0,770000.0
518,87.0,2,True,True,True,Pardis,650000000.0,21666.67
519,170.0,2,True,True,True,Kook,7140000000.0,238000.0
520,89.0,2,True,True,True,Moniriyeh,2047000000.0,68233.33
521,64.0,2,True,True,True,Saadat Abad,3200000000.0,106666.67
522,89.0,2,True,True,True,Northern Janatabad,3100000000.0,103333.33
523,135.0,3,True,True,True,Zaferanieh,11800000000.0,393333.33
524,75.0,2,False,False,False,Air force,1650000000.0,55000.0
525,105.0,2,True,True,True,Air force,3990000000.0,133000.0
526,320.0,4,True,True,True,Saadat Abad,40000000000.0,1333333.33
527,111.0,2,True,True,True,Saadat Abad,6800000000.0,226666.67
528,133.0,3,True,True,True,Sohanak,7448000000.0,248266.67
529,65.0,1,True,True,False,Saadat Abad,3250000000.0,108333.33
530,65.0,1,False,True,True,Lavizan,2650000000.0,88333.33
531,112.0,2,True,True,True,Gheitarieh,8200000000.0,273333.33
532,147.0,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0
533,150.0,3,True,True,True,Saadat Abad,12000000000.0,400000.0
534,67.0,1,True,True,True,Southern Janatabad,3450000000.0,115000.0
535,220.0,3,True,True,True,Ekhtiarieh,15000000000.0,500000.0
536,66.0,2,True,True,True,Narmak,2510000000.0,83666.67
537,75.0,2,True,True,False,Shahr-e-Ziba,1880000000.0,62666.67
538,180.0,3,True,True,True,Aqdasieh,12600000000.0,420000.0
539,103.0,2,True,True,True,Saadat Abad,5200000000.0,173333.33
540,68.0,1,True,True,True,West Ferdows Boulevard,3570000000.0,119000.0
541,115.0,2,True,True,True,Pasdaran,11000000000.0,366666.67
542,115.0,2,True,True,True,Andisheh,1900000000.0,63333.33
543,150.0,3,True,True,True,Narmak,8400000000.0,280000.0
544,78.0,2,True,True,True,Qasr-od-Dasht,2000000000.0,66666.67
545,100.0,2,True,True,True,Persian Gulf Martyrs Lake,1000000000.0,33333.33
546,58.0,1,True,True,True,Punak,2650000000.0,88333.33
547,90.0,2,True,True,True,Punak,4200000000.0,140000.0
548,235.0,3,True,True,True,Gheitarieh,24000000000.0,800000.0
549,48.0,1,True,True,True,Punak,2250000000.0,75000.0
550,70.0,2,True,True,True,Punak,2800000000.0,93333.33
551,86.0,2,True,True,True,Punak,4200000000.0,140000.0
552,79.0,2,True,True,True,Pardis,550000000.0,18333.33
553,88.0,2,True,True,True,Central Janatabad,3600000000.0,120000.0
554,145.0,3,True,True,True,Qalandari,13000000000.0,433333.33
555,64.0,2,True,True,False,Jeyhoon,1500000000.0,50000.0
556,135.0,3,True,True,True,Saadat Abad,11475000000.0,382500.0
557,50.0,1,False,True,False,Pirouzi,1260000000.0,42000.0
558,87.0,2,True,True,True,Pardis,540000000.0,18000.0
559,84.0,2,True,True,True,Pardis,550000000.0,18333.33
560,300.0,4,True,True,True,Zaferanieh,42000000000.0,1400000.0
561,137.0,3,True,True,True,Zaferanieh,10000000000.0,333333.33
562,105.0,2,True,True,True,Velenjak,9500000000.0,316666.67
563,145.0,2,True,True,True,Zaferanieh,11000000000.0,366666.67
564,84.0,2,True,True,True,Pardis,560000000.0,18666.67
565,170.0,2,True,True,True,Zaferanieh,32000000000.0,1066666.67
566,157.0,3,True,True,True,Zaferanieh,14800000000.0,493333.33
567,170.0,3,True,True,True,Zaferanieh,19000000000.0,633333.33
568,283.0,3,True,True,True,Zaferanieh,29700000000.0,990000.0
569,84.0,2,True,True,True,Pardis,540000000.0,18000.0
571,84.0,2,True,True,True,Pardis,550000000.0,18333.33
572,80.0,2,True,True,False,Northern Janatabad,3250000000.0,108333.33
573,863.0,2,True,True,True,Gheitarieh,7830000000.0,261000.0
574,125.0,2,True,True,True,Kamranieh,8700000000.0,290000.0
575,65.0,2,True,True,True,Punak,2350000000.0,78333.33
576,105.0,2,True,True,True,Southern Janatabad,5300000000.0,176666.67
577,170.0,3,True,True,True,Farmanieh,18700000000.0,623333.33
578,230.0,3,True,True,True,Ekhtiarieh,19300000000.0,643333.33
579,200.0,3,True,True,True,Pasdaran,22000000000.0,733333.33
580,150.0,3,True,True,True,Pasdaran,13000000000.0,433333.33
581,93.0,2,True,True,True,Central Janatabad,4650000000.0,155000.0
582,110.0,2,True,True,True,Central Janatabad,4500000000.0,150000.0
583,415.0,5,True,True,True,Niavaran,53950000000.0,1798333.33
584,95.0,2,True,True,True,Saadat Abad,5700000000.0,190000.0
585,128.0,3,True,True,True,Ekhtiarieh,8960000000.0,298666.67
586,140.0,2,True,True,True,Saadat Abad,8400000000.0,280000.0
587,86.0,2,True,True,True,Southern Janatabad,3200000000.0,106666.67
588,70.0,2,True,True,True,Saadat Abad,3900000000.0,130000.0
589,173.0,3,True,True,True,East Ferdows Boulevard,9515000000.0,317166.67
590,72.0,2,True,True,True,Southern Janatabad,3150000000.0,105000.0
591,73.0,2,True,True,True,Saadat Abad,3900000000.0,130000.0
592,75.0,1,True,True,True,Central Janatabad,3200000000.0,106666.67
593,67.0,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
594,68.0,2,True,True,True,East Ferdows Boulevard,2700000000.0,90000.0
595,88.0,2,True,True,True,Pardis,1900000000.0,63333.33
596,111.0,2,True,True,True,Saadat Abad,5661000000.0,188700.0
597,98.0,2,True,True,False,West Ferdows Boulevard,3750000000.0,125000.0
598,62.0,2,True,True,True,West Ferdows Boulevard,2750000000.0,91666.67
599,80.0,2,True,True,True,Central Janatabad,4240000000.0,141333.33
600,200.0,4,True,True,True,Saadat Abad,15000000000.0,500000.0
601,210.0,4,True,True,True,Saadat Abad,15500000000.0,516666.67
602,162.0,3,True,True,True,Shahrake Gharb,12150000000.0,405000.0
603,150.0,3,True,True,True,Ekhtiarieh,12000000000.0,400000.0
604,82.0,2,True,True,True,Pardis,1100000000.0,36666.67
605,130.0,3,True,True,True,Pasdaran,11100000000.0,370000.0
606,76.0,2,True,True,True,Saadat Abad,4000000000.0,133333.33
607,96.0,2,True,True,True,Shahrake Gharb,4800000000.0,160000.0
608,103.0,2,True,True,True,Saadat Abad,5200000000.0,173333.33
609,135.0,3,True,False,True,Saadat Abad,8700000000.0,290000.0
610,140.0,2,True,True,True,Shahrake Gharb,12600000000.0,420000.0
611,165.0,3,True,True,True,Shahrake Gharb,14800000000.0,493333.33
612,120.0,2,True,True,True,Shahrake Qods,1050000000.0,35000.0
613,160.0,2,True,True,True,Pardis,2000000000.0,66666.67
614,150.0,3,True,True,True,Gheitarieh,9000000000.0,300000.0
615,51.0,1,False,True,True,Pirouzi,1300000000.0,43333.33
616,75.0,1,True,True,True,Ekhtiarieh,3900000000.0,130000.0
617,180.0,3,True,True,True,East Ferdows Boulevard,9900000000.0,330000.0
618,93.0,2,True,True,True,Shahrake Qods,1181100000.0,39370.0
619,84.0,2,True,True,True,Shahrake Qods,1150800000.0,38360.0
620,92.0,2,False,True,True,Shahrake Qods,1012000000.0,33733.33
621,105.0,2,True,True,True,Shahrake Qods,1365000000.0,45500.0
622,67.0,2,True,True,False,Central Janatabad,2400000000.0,80000.0
623,100.0,2,True,True,True,Ekhtiarieh,5500000000.0,183333.33
624,170.0,3,True,True,True,Pasdaran,10800000000.0,360000.0
625,162.0,3,True,True,True,Pasdaran,7600000000.0,253333.33
626,43.0,1,True,True,True,Shahran,2080000000.0,69333.33
627,150.0,3,True,True,True,Gheitarieh,12500000000.0,416666.67
628,245.0,3,True,True,True,Farmanieh,22050000000.0,735000.0
629,93.0,2,True,True,True,Northern Janatabad,4140000000.0,138000.0
630,60.0,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
631,128.0,3,True,True,True,Gheitarieh,9300000000.0,310000.0
632,87.0,2,True,True,True,Pardis,795000000.0,26500.0
633,100.0,2,True,True,True,Heravi,5500000000.0,183333.33
634,124.0,2,True,True,True,Heravi,7040000000.0,234666.67
635,156.0,3,True,True,True,Abazar,9400000000.0,313333.33
636,171.0,3,True,True,True,Gheitarieh,14000000000.0,466666.67
637,58.0,2,True,True,False,Central Janatabad,2080000000.0,69333.33
638,88.0,2,True,True,True,Amirieh,2024000000.0,67466.67
639,190.0,3,True,True,True,Niavaran,24700000000.0,823333.33
640,61.0,1,True,True,False,Central Janatabad,2180000000.0,72666.67
641,165.0,3,True,True,True,Niavaran,17200000000.0,573333.33
642,235.0,3,True,True,True,Gheitarieh,26500000000.0,883333.33
643,87.0,2,True,True,True,Pardis,670000000.0,22333.33
644,121.0,3,True,True,True,Pardis,630000000.0,21000.0
645,105.0,2,True,True,True,Pardis,955000000.0,31833.33
646,100.0,3,True,True,True,Pardis,500000000.0,16666.67
647,105.0,2,True,True,True,Pardis,980000000.0,32666.67
648,69.0,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.33
649,115.0,2,True,True,True,Shahrake Gharb,13000000000.0,433333.33
650,157.0,3,True,True,True,Shahrake Gharb,18500000000.0,616666.67
651,145.0,3,True,True,True,Heravi,7541000000.0,251366.67
652,160.0,3,True,True,True,Velenjak,10700000000.0,356666.67
653,261.0,4,True,True,True,Zaferanieh,26000000000.0,866666.67
654,145.0,3,True,True,True,Zaferanieh,11000000000.0,366666.67
655,51.0,1,False,True,True,Pirouzi,1275000000.0,42500.0
656,87.0,2,True,True,True,Pardis,490000000.0,16333.33
657,116.0,2,True,True,True,Dehkade Olampic,4350000000.0,145000.0
658,95.0,2,True,True,True,Jeyhoon,2280000000.0,76000.0
659,75.0,2,True,True,True,Jeyhoon,2250000000.0,75000.0
660,86.0,2,True,True,True,Komeil,1978000000.0,65933.33
661,95.0,2,True,True,True,Punak,4200000000.0,140000.0
663,88.0,2,True,True,True,Valiasr,2024000000.0,67466.67
664,93.0,2,True,True,True,Amir Bahador,2139000000.0,71300.0
665,70.0,2,True,True,True,Amirieh,1630000000.0,54333.33
666,140.0,3,True,True,True,Saadat Abad,9800000000.0,326666.67
667,81.0,2,True,True,True,Central Janatabad,4000000000.0,133333.33
668,109.0,2,True,True,True,Shahran,3500000000.0,116666.67
669,122.0,2,True,True,True,Aqdasieh,7000000000.0,233333.33
670,70.0,1,True,True,True,Central Janatabad,3100000000.0,103333.33
671,60.0,1,True,True,True,West Ferdows Boulevard,2450000000.0,81666.67
672,53.0,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0
673,45.0,1,False,False,False,Ostad Moein,1200000000.0,40000.0
674,58.0,1,True,True,False,Punak,1900000000.0,63333.33
675,140.0,3,True,True,True,Dehkade Olampic,4400000000.0,146666.67
676,100.0,2,True,True,True,Kook,3580000000.0,119333.33
677,96.0,2,True,True,True,Azadshahr,3750000000.0,125000.0
678,79.0,2,True,True,True,East Ferdows Boulevard,2850000000.0,95000.0
679,125.0,3,True,True,True,Persian Gulf Martyrs Lake,3750000000.0,125000.0
680,75.0,2,True,True,True,Northern Janatabad,3050000000.0,101666.67
681,145.0,2,True,True,True,Azadshahr,4500000000.0,150000.0
682,102.0,2,True,True,False,Railway,4520000000.0,150666.67
683,115.0,2,True,True,True,Zibadasht,4350000000.0,145000.0
684,140.0,3,True,True,True,Persian Gulf Martyrs Lake,8500000000.0,283333.33
685,66.0,1,True,True,True,Punak,3300000000.0,110000.0
686,161.0,3,True,True,True,Persian Gulf Martyrs Lake,8350000000.0,278333.33
687,102.0,2,True,True,True,Persian Gulf Martyrs Lake,4500000000.0,150000.0
688,145.0,4,True,True,True,Persian Gulf Martyrs Lake,5100000000.0,170000.0
689,95.0,2,True,True,True,Shahr-e-Ziba,2970000000.0,99000.0
690,78.0,2,True,True,True,Parand,460000000.0,15333.33
691,90.0,2,True,True,True,East Ferdows Boulevard,3150000000.0,105000.0
692,66.0,1,True,True,False,Ostad Moein,1090000000.0,36333.33
693,48.0,1,True,True,True,Jeyhoon,810000000.0,27000.0
694,85.0,2,True,True,True,Shahran,3200000000.0,106666.67
695,63.0,1,True,True,True,Salsabil,2000000000.0,66666.67
696,105.0,2,True,True,True,Dehkade Olampic,1035000000.0,34500.0
697,55.0,1,True,True,False,Komeil,1090000000.0,36333.33
698,103.0,2,True,True,True,Northern Chitgar,1035000000.0,34500.0
699,155.0,3,True,True,True,Shahrake Gharb,10000000000.0,333333.33
700,101.0,2,True,True,True,Southern Chitgar,1035000000.0,34500.0
701,106.0,2,True,True,False,Islamshahr,1245000000.0,41500.0
702,100.0,2,True,True,True,Persian Gulf Martyrs Lake,1035000000.0,34500.0
703,77.0,2,True,True,True,Shahran,2650000000.0,88333.33
704,66.0,2,True,True,True,Central Janatabad,2700000000.0,90000.0
705,105.0,3,True,True,True,Shahr-e-Ziba,3600000000.0,120000.0
707,118.0,2,True,True,True,Shahran,3900000000.0,130000.0
708,151.0,3,True,True,True,Shahrake Qods,1510000000.0,50333.33
710,86.0,2,True,True,True,Pardis,500000000.0,16666.67
711,85.0,2,True,True,True,Pardis,600000000.0,20000.0
712,86.0,2,True,True,True,Pardis,750000000.0,25000.0
713,86.0,2,True,True,True,Pardis,600000000.0,20000.0
714,75.0,2,True,True,True,Central Janatabad,3300000000.0,110000.0
715,200.0,3,True,True,True,Farmanieh,20000000000.0,666666.67
716,46.0,1,True,True,False,Andisheh,450000000.0,15000.0
717,98.0,2,True,True,True,Pardis,570000000.0,19000.0
718,90.0,2,True,True,True,Zaferanieh,6700000000.0,223333.33
719,70.0,2,True,True,True,Southern Janatabad,2950000000.0,98333.33
720,40.0,1,True,True,True,Andisheh,350000000.0,11666.67
721,58.0,1,True,True,True,North Program Organization,2750000000.0,91666.67
722,90.0,2,True,True,True,Amirabad,4590000000.0,153000.0
723,78.0,2,True,True,True,East Ferdows Boulevard,3300000000.0,110000.0
724,200.0,3,True,True,True,Niavaran,20000000000.0,666666.67
725,82.0,2,True,True,True,Dorous,4200000000.0,140000.0
726,115.0,3,True,True,True,Gheitarieh,7485000000.0,249500.0
727,125.0,2,True,True,True,Dezashib,11250000000.0,375000.0
728,107.0,2,True,True,True,Pasdaran,9200000000.0,306666.67
729,55.0,1,False,True,False,Karoon,850000000.0,28333.33
